title,runtime,imdb_score,imdb_votes,user_review_count,critic_review_count,critic_overall_score,critic_positive_score,critic_mixed_score,critic_negative_score,user_overall_score,user_positive_score,user_mixed_score,user_negative_score,year_film,year_ceremony,ceremony,category,name,film,winner
The Thin Red Line,170,7.6,184809,1500,172,78,29,3,0,8.1,208,23,19,1998,1999,71,SOUND,"Andy Nelson, Anna Behlmer, Paul Brincat",The Thin Red Line,FALSE
The Thin Red Line,170,7.6,184809,1500,172,78,29,3,0,8.1,208,23,19,1998,1999,71,WRITING (Screenplay Based on Material Previously Produced or Published),Terrence Malick,The Thin Red Line,FALSE
A Civil Action,115,6.6,28738,193,62,68,16,10,0,7.8,47,12,7,1998,1999,71,ACTOR IN A SUPPORTING ROLE,Robert Duvall,A Civil Action,FALSE
A Civil Action,115,6.6,28738,193,62,68,16,10,0,7.8,47,12,7,1998,1999,71,CINEMATOGRAPHY,Conrad L. Hall,A Civil Action,FALSE
On the Ropes,94,7.3,459,9,16,80,11,2,0,7.8,5,0,0,1999,2000,72,DOCUMENTARY (Feature),"Nanette Burstein, Brett Morgen",On the Ropes,FALSE
Tumbleweeds,102,6.7,3443,73,59,75,30,4,0,7.3,6,1,0,1999,2000,72,ACTRESS IN A LEADING ROLE,Janet McTeer,Tumbleweeds,FALSE
Speaking in Strings,73,6.7,217,2,8,56,4,4,2,0,2,0,0,1999,2000,72,DOCUMENTARY (Feature),"Paola di Florio, Lilibet Foster",Speaking in Strings,FALSE
Buena Vista Social Club,105,7.6,19145,87,59,81,17,2,0,8,12,1,0,1999,2000,72,DOCUMENTARY (Feature),"Wim Wenders, Ulrich Felsberg",Buena Vista Social Club,FALSE
The Matrix,136,8.7,1850816,4800,250,73,29,5,1,8.9,"1,763",65,52,1999,2000,72,FILM EDITING,Zach Staenberg,The Matrix,TRUE
The Matrix,136,8.7,1850816,4800,250,73,29,5,1,8.9,"1,763",65,52,1999,2000,72,SOUND,"John Reitz, Gregg Rudloff, David Campbell, David Lee",The Matrix,TRUE
The Matrix,136,8.7,1850816,4800,250,73,29,5,1,8.9,"1,763",65,52,1999,2000,72,SOUND EFFECTS EDITING,Dane A. Davis,The Matrix,TRUE
The Matrix,136,8.7,1850816,4800,250,73,29,5,1,8.9,"1,763",65,52,1999,2000,72,VISUAL EFFECTS,"John Gaeta, Janek Sirrs, Steve Courtley, Jon Thum",The Matrix,TRUE
The Mummy,124,7.1,417950,1.1,130,48,11,16,7,8.7,618,54,16,1999,2000,72,SOUND,"Leslie Shatz, Chris Carpenter, Rick Kline, Chris Munro",The Mummy,FALSE
Election,103,7.3,95905,490,156,83,30,3,0,8.8,241,13,7,1999,2000,72,WRITING (Screenplay Based on Material Previously Produced or Published),"Alexander Payne, Jim Taylor",Election,FALSE
The Straight Story,112,8,89020,474,158,86,31,1,0,8.3,101,9,4,1999,2000,72,ACTOR IN A LEADING ROLE,Richard Farnsworth,The Straight Story,FALSE
Austin Powers: The Spy Who Shagged Me,95,6.6,229056,804,176,59,20,12,2,8.6,310,34,21,1999,2000,72,MAKEUP,"Michèle Burke, Mike Smithson",Austin Powers: The Spy Who Shagged Me,FALSE
Tarzan,88,7.3,219792,328,134,79,22,5,0,7.8,194,29,11,1999,2000,72,MUSIC (Original Song),Music and Lyric by Phil Collins,Tarzan,TRUE
"South Park: Bigger, Longer & Uncut",81,7.7,201845,983,121,73,27,4,0,8.6,362,19,26,1999,2000,72,MUSIC (Original Song),Music and Lyric by Trey Parker and Marc Shaiman,"South Park: Bigger, Longer & Uncut",FALSE
Being John Malkovich,113,7.8,329254,920,252,90,36,0,0,8.8,504,26,15,1999,2000,72,ACTRESS IN A SUPPORTING ROLE,Catherine Keener,Being John Malkovich,FALSE
Being John Malkovich,113,7.8,329254,920,252,90,36,0,0,8.8,504,26,15,1999,2000,72,DIRECTING,Spike Jonze,Being John Malkovich,FALSE
Being John Malkovich,113,7.8,329254,920,252,90,36,0,0,8.8,504,26,15,1999,2000,72,WRITING (Screenplay Written Directly for the Screen),Charlie Kaufman,Being John Malkovich,FALSE
Boys Don't Cry,118,7.5,96731,453,71,86,32,1,0,7.6,95,13,7,1999,2000,72,ACTRESS IN A LEADING ROLE,Hilary Swank,Boys Don't Cry,TRUE
Boys Don't Cry,118,7.5,96731,453,71,86,32,1,0,7.6,95,13,7,1999,2000,72,ACTRESS IN A SUPPORTING ROLE,Chloë Sevigny,Boys Don't Cry,FALSE
Topsy-Turvy,160,7.3,12547,217,76,90,30,1,0,8,23,3,1,1999,2000,72,ART DIRECTION,"Art Direction:  Eve Stewart;  Set Decoration:  Eve Stewart, John Bush",Topsy-Turvy,FALSE
Topsy-Turvy,160,7.3,12547,217,76,90,30,1,0,8,23,3,1,1999,2000,72,COSTUME DESIGN,Lindy Hemming,Topsy-Turvy,TRUE
Topsy-Turvy,160,7.3,12547,217,76,90,30,1,0,8,23,3,1,1999,2000,72,MAKEUP,"Christine Blundell, Trefor Proud",Topsy-Turvy,TRUE
Topsy-Turvy,160,7.3,12547,217,76,90,30,1,0,8,23,3,1,1999,2000,72,WRITING (Screenplay Written Directly for the Screen),Mike Leigh,Topsy-Turvy,FALSE
Sweet and Lowdown,95,7.2,34903,149,81,70,27,5,1,8,29,6,0,1999,2000,72,ACTOR IN A LEADING ROLE,Sean Penn,Sweet and Lowdown,FALSE
Sweet and Lowdown,95,7.2,34903,149,81,70,27,5,1,8,29,6,0,1999,2000,72,ACTRESS IN A SUPPORTING ROLE,Samantha Morton,Sweet and Lowdown,FALSE
Music of the Heart,124,6.8,12611,132,57,54,13,18,2,8.6,39,0,3,1999,2000,72,ACTRESS IN A LEADING ROLE,Meryl Streep,Music of the Heart,FALSE
Music of the Heart,124,6.8,12611,132,57,54,13,18,2,8.6,39,0,3,1999,2000,72,MUSIC (Original Song),Music and Lyric by Diane Warren,Music of the Heart,FALSE
The Cider House Rules,126,7.4,97719,437,119,75,29,3,0,8.6,108,8,6,1999,2000,72,ACTOR IN A SUPPORTING ROLE,Michael Caine,The Cider House Rules,TRUE
The Cider House Rules,126,7.4,97719,437,119,75,29,3,0,8.6,108,8,6,1999,2000,72,ART DIRECTION,Art Direction:  David Gropman;  Set Decoration:  Beth Rubino,The Cider House Rules,FALSE
The Cider House Rules,126,7.4,97719,437,119,75,29,3,0,8.6,108,8,6,1999,2000,72,DIRECTING,Lasse Hallström,The Cider House Rules,FALSE
The Cider House Rules,126,7.4,97719,437,119,75,29,3,0,8.6,108,8,6,1999,2000,72,FILM EDITING,Lisa Zeno Churgin,The Cider House Rules,FALSE
The Cider House Rules,126,7.4,97719,437,119,75,29,3,0,8.6,108,8,6,1999,2000,72,MUSIC (Original Score),Rachel Portman,The Cider House Rules,FALSE
The Cider House Rules,126,7.4,97719,437,119,75,29,3,0,8.6,108,8,6,1999,2000,72,BEST PICTURE,"Richard N. Gladstein, Producer",The Cider House Rules,FALSE
The Cider House Rules,126,7.4,97719,437,119,75,29,3,0,8.6,108,8,6,1999,2000,72,WRITING (Screenplay Based on Material Previously Produced or Published),John Irving,The Cider House Rules,TRUE
American Beauty,122,8.4,1128511,3000,212,84,30,3,1,8.9,"1,089",34,47,1999,2000,72,ACTOR IN A LEADING ROLE,Kevin Spacey,American Beauty,TRUE
American Beauty,122,8.4,1128511,3000,212,84,30,3,1,8.9,"1,089",34,47,1999,2000,72,ACTRESS IN A LEADING ROLE,Annette Bening,American Beauty,FALSE
American Beauty,122,8.4,1128511,3000,212,84,30,3,1,8.9,"1,089",34,47,1999,2000,72,CINEMATOGRAPHY,Conrad L. Hall,American Beauty,TRUE
American Beauty,122,8.4,1128511,3000,212,84,30,3,1,8.9,"1,089",34,47,1999,2000,72,DIRECTING,Sam Mendes,American Beauty,TRUE
American Beauty,122,8.4,1128511,3000,212,84,30,3,1,8.9,"1,089",34,47,1999,2000,72,FILM EDITING,"Tariq Anwar, Christopher Greenbury",American Beauty,FALSE
American Beauty,122,8.4,1128511,3000,212,84,30,3,1,8.9,"1,089",34,47,1999,2000,72,MUSIC (Original Score),Thomas Newman,American Beauty,FALSE
American Beauty,122,8.4,1128511,3000,212,84,30,3,1,8.9,"1,089",34,47,1999,2000,72,BEST PICTURE,"Bruce Cohen and Dan Jinks, Producers",American Beauty,TRUE
American Beauty,122,8.4,1128511,3000,212,84,30,3,1,8.9,"1,089",34,47,1999,2000,72,WRITING (Screenplay Written Directly for the Screen),Alan Ball,American Beauty,TRUE
Fight Club,139,8.8,2024118,4.2,368,66,23,10,2,9,"1,880",73,76,1999,2000,72,SOUND EFFECTS EDITING,"Ren Klyce, Richard Hymns",Fight Club,FALSE
Snow Falling on Cedars,127,6.8,14099,200,95,44,8,15,8,6.1,7,2,4,1999,2000,72,CINEMATOGRAPHY,Robert Richardson,Snow Falling on Cedars,FALSE
One Day in September,94,7.8,5977,63,53,82,19,1,0,5.8,10,1,6,1999,2000,72,DOCUMENTARY (Feature),"Arthur Cohn, Kevin Macdonald",One Day in September,TRUE
The Insider,157,7.8,168882,565,207,84,33,1,0,8.6,154,7,3,1999,2000,72,ACTOR IN A LEADING ROLE,Russell Crowe,The Insider,FALSE
The Insider,157,7.8,168882,565,207,84,33,1,0,8.6,154,7,3,1999,2000,72,CINEMATOGRAPHY,Dante Spinotti,The Insider,FALSE
The Insider,157,7.8,168882,565,207,84,33,1,0,8.6,154,7,3,1999,2000,72,DIRECTING,Michael Mann,The Insider,FALSE
The Insider,157,7.8,168882,565,207,84,33,1,0,8.6,154,7,3,1999,2000,72,FILM EDITING,"William Goldenberg, Paul Rubell, David Rosenbloom",The Insider,FALSE
The Insider,157,7.8,168882,565,207,84,33,1,0,8.6,154,7,3,1999,2000,72,BEST PICTURE,"Michael Mann and Pieter Jan Brugge, Producers",The Insider,FALSE
The Insider,157,7.8,168882,565,207,84,33,1,0,8.6,154,7,3,1999,2000,72,SOUND,"Andy Nelson, Doug Hemphill, Lee Orloff",The Insider,FALSE
The Insider,157,7.8,168882,565,207,84,33,1,0,8.6,154,7,3,1999,2000,72,WRITING (Screenplay Based on Material Previously Produced or Published),"Eric Roth, Michael Mann",The Insider,FALSE
Toy Story 2,92,7.9,563792,667,203,88,32,2,0,8.7,830,44,15,1999,2000,72,MUSIC (Original Song),Music and Lyric by Randy Newman,Toy Story 2,FALSE
Sleepy Hollow,105,7.3,351341,1000,244,65,26,8,1,8.8,543,47,8,1999,2000,72,ART DIRECTION,Art Direction:  Rick Heinrichs;  Set Decoration:  Peter Young,Sleepy Hollow,TRUE
Sleepy Hollow,105,7.3,351341,1000,244,65,26,8,1,8.8,543,47,8,1999,2000,72,CINEMATOGRAPHY,Emmanuel Lubezki,Sleepy Hollow,FALSE
Sleepy Hollow,105,7.3,351341,1000,244,65,26,8,1,8.8,543,47,8,1999,2000,72,COSTUME DESIGN,Colleen Atwood,Sleepy Hollow,FALSE
The End of the Affair,102,7,22720,180,51,65,21,10,1,7.8,15,4,1,1999,2000,72,ACTRESS IN A LEADING ROLE,Julianne Moore,The End of the Affair,FALSE
The End of the Affair,102,7,22720,180,51,65,21,10,1,7.8,15,4,1,1999,2000,72,CINEMATOGRAPHY,Roger Pratt,The End of the Affair,FALSE
Stuart Little,84,6,132532,227,87,61,22,7,3,6.6,58,41,10,1999,2000,72,VISUAL EFFECTS,"John Dykstra, Jerome Chen, Henry F. Anderson III, Eric Allard",Stuart Little,FALSE
The Green Mile,189,8.6,1250749,2000,210,61,19,15,2,8.2,564,29,56,1999,2000,72,ACTOR IN A SUPPORTING ROLE,Michael Clarke Duncan,The Green Mile,FALSE
The Green Mile,189,8.6,1250749,2000,210,61,19,15,2,8.2,564,29,56,1999,2000,72,BEST PICTURE,"David Valdes and Frank Darabont, Producers",The Green Mile,FALSE
The Green Mile,189,8.6,1250749,2000,210,61,19,15,2,8.2,564,29,56,1999,2000,72,SOUND,"Robert J. Litt, Elliot Tyson, Michael Herbick, Willie D. Burton",The Green Mile,FALSE
The Green Mile,189,8.6,1250749,2000,210,61,19,15,2,8.2,564,29,56,1999,2000,72,WRITING (Screenplay Based on Material Previously Produced or Published),Frank Darabont,The Green Mile,FALSE
Anna and the King,148,6.7,37136,226,80,56,11,21,0,6.6,11,12,1,1999,2000,72,ART DIRECTION,Art Direction:  Luciana Arrighi;  Set Decoration:  Ian Whittaker,Anna and the King,FALSE
Anna and the King,148,6.7,37136,226,80,56,11,21,0,6.6,11,12,1,1999,2000,72,COSTUME DESIGN,Jenny Beavan,Anna and the King,FALSE
"Girl, Interrupted",127,7.3,179853,451,63,51,14,14,4,7.5,85,25,6,1999,2000,72,ACTRESS IN A SUPPORTING ROLE,Angelina Jolie,"Girl, Interrupted",TRUE
The Talented Mr. Ripley,139,7.4,204019,788,178,76,31,2,2,8.6,333,20,20,1999,2000,72,ACTOR IN A SUPPORTING ROLE,Jude Law,The Talented Mr. Ripley,FALSE
The Talented Mr. Ripley,139,7.4,204019,788,178,76,31,2,2,8.6,333,20,20,1999,2000,72,ART DIRECTION,Art Direction:  Roy Walker;  Set Decoration:  Bruno Cesari,The Talented Mr. Ripley,FALSE
The Talented Mr. Ripley,139,7.4,204019,788,178,76,31,2,2,8.6,333,20,20,1999,2000,72,COSTUME DESIGN,"Ann Roth, Gary Jones",The Talented Mr. Ripley,FALSE
The Talented Mr. Ripley,139,7.4,204019,788,178,76,31,2,2,8.6,333,20,20,1999,2000,72,MUSIC (Original Score),Gabriel Yared,The Talented Mr. Ripley,FALSE
The Talented Mr. Ripley,139,7.4,204019,788,178,76,31,2,2,8.6,333,20,20,1999,2000,72,WRITING (Screenplay Based on Material Previously Produced or Published),Anthony Minghella,The Talented Mr. Ripley,FALSE
Bicentennial Man,132,6.9,115962,425,87,42,7,14,10,7.8,114,22,13,1999,2000,72,MAKEUP,Greg Cannom,Bicentennial Man,FALSE
Titus,162,7.1,20553,299,64,57,16,7,6,6.6,11,7,2,1999,2000,72,COSTUME DESIGN,Milena Canonero,Titus,FALSE
Angela's Ashes,145,7.3,21750,169,71,54,15,12,5,6.9,13,7,3,1999,2000,72,MUSIC (Original Score),John Williams,Angela's Ashes,FALSE
You Can Count on Me,111,7.5,29743,248,71,85,28,3,0,8.4,94,5,9,2000,2001,73,ACTRESS IN A LEADING ROLE,Laura Linney,You Can Count on Me,FALSE
You Can Count on Me,111,7.5,29743,248,71,85,28,3,0,8.4,94,5,9,2000,2001,73,WRITING (Screenplay Written Directly for the Screen),Written by Kenneth Lonergan,You Can Count on Me,FALSE
Sound and Fury,80,7.9,1013,19,16,85,17,0,0,7,4,1,1,2000,2001,73,DOCUMENTARY (Feature),"Josh Aronson, Roger Weisberg",Sound and Fury,FALSE
Wonder Boys,107,7.3,63935,363,143,73,28,8,0,8,37,5,2,2000,2001,73,FILM EDITING,Dede Allen,Wonder Boys,FALSE
Wonder Boys,107,7.3,63935,363,143,73,28,8,0,8,37,5,2,2000,2001,73,MUSIC (Original Song),Music and Lyric by Bob Dylan,Wonder Boys,TRUE
Wonder Boys,107,7.3,63935,363,143,73,28,8,0,8,37,5,2,2000,2001,73,WRITING (Screenplay Based on Material Previously Produced or Published),Screenplay by Steve Kloves,Wonder Boys,FALSE
The Taste of Others,112,7.2,9725,52,52,78,22,2,0,6.9,4,5,0,2000,2001,73,FOREIGN LANGUAGE FILM,France,The Taste of Others,FALSE
Erin Brockovich,131,7.4,192863,562,138,73,26,9,1,8.2,144,20,5,2000,2001,73,ACTOR IN A SUPPORTING ROLE,Albert Finney,Erin Brockovich,FALSE
Erin Brockovich,131,7.4,192863,562,138,73,26,9,1,8.2,144,20,5,2000,2001,73,ACTRESS IN A LEADING ROLE,Julia Roberts,Erin Brockovich,TRUE
Erin Brockovich,131,7.4,192863,562,138,73,26,9,1,8.2,144,20,5,2000,2001,73,DIRECTING,Steven Soderbergh,Erin Brockovich,FALSE
Erin Brockovich,131,7.4,192863,562,138,73,26,9,1,8.2,144,20,5,2000,2001,73,BEST PICTURE,"Danny DeVito, Michael Shamberg and Stacey Sher, Producers",Erin Brockovich,FALSE
Erin Brockovich,131,7.4,192863,562,138,73,26,9,1,8.2,144,20,5,2000,2001,73,WRITING (Screenplay Written Directly for the Screen),Written by Susannah Grant,Erin Brockovich,FALSE
Divided We Fall,117,7.6,5143,65,46,69,18,5,0,7.6,9,0,2,2000,2001,73,FOREIGN LANGUAGE FILM,Czech Republic,Divided We Fall,FALSE
U-571,116,6.6,81850,660,147,62,22,11,2,6.8,34,10,6,2000,2001,73,SOUND,"Steve Maslow, Gregg Landaker, Rick Kline, Ivan Sharrock",U-571,FALSE
U-571,116,6.6,81850,660,147,62,22,11,2,6.8,34,10,6,2000,2001,73,SOUND EDITING,Jon Johnson,U-571,TRUE
Vatel,103,6.6,7806,46,34,44,4,6,3,6.7,10,3,3,2000,2001,73,ART DIRECTION,Art Direction:  Jean Rabasse;  Set Decoration:  Françoise Benoît-Fresco,Vatel,FALSE
"O Brother, Where Art Thou?",107,7.7,305212,991,107,69,23,4,3,7.8,194,36,14,2000,2001,73,CINEMATOGRAPHY,Roger Deakins,"O Brother, Where Art Thou?",FALSE
"O Brother, Where Art Thou?",107,7.7,305212,991,107,69,23,4,3,7.8,194,36,14,2000,2001,73,WRITING (Screenplay Based on Material Previously Produced or Published),Written by Ethan Coen & Joel Coen,"O Brother, Where Art Thou?",FALSE
Requiem for a Dream,102,8.3,817575,2.2,258,68,22,6,4,8.8,784,31,37,2000,2001,73,ACTRESS IN A LEADING ROLE,Ellen Burstyn,Requiem for a Dream,FALSE
Shadow of the Vampire,92,6.9,41681,340,204,71,25,5,1,8.5,63,11,2,2000,2001,73,ACTOR IN A SUPPORTING ROLE,Willem Dafoe,Shadow of the Vampire,FALSE
Shadow of the Vampire,92,6.9,41681,340,204,71,25,5,1,8.5,63,11,2,2000,2001,73,MAKEUP,"Ann Buchanan, Amber Sibley",Shadow of the Vampire,FALSE
Dancer in the Dark,140,8,108245,744,134,61,18,11,4,8.7,191,13,8,2000,2001,73,MUSIC (Original Song),Music by Björk; Lyric by Lars von Trier and Sjon Sigurdsson,Dancer in the Dark,FALSE
"Crouching Tiger, Hidden Dragon",120,7.9,264932,1700,282,94,32,0,0,8.1,556,52,56,2000,2001,73,ART DIRECTION,Tim Yip,"Crouching Tiger, Hidden Dragon",TRUE
"Crouching Tiger, Hidden Dragon",120,7.9,264932,1700,282,94,32,0,0,8.1,556,52,56,2000,2001,73,CINEMATOGRAPHY,Peter Pau,"Crouching Tiger, Hidden Dragon",TRUE
"Crouching Tiger, Hidden Dragon",120,7.9,264932,1700,282,94,32,0,0,8.1,556,52,56,2000,2001,73,COSTUME DESIGN,Tim Yip,"Crouching Tiger, Hidden Dragon",FALSE
"Crouching Tiger, Hidden Dragon",120,7.9,264932,1700,282,94,32,0,0,8.1,556,52,56,2000,2001,73,DIRECTING,Ang Lee,"Crouching Tiger, Hidden Dragon",FALSE
"Crouching Tiger, Hidden Dragon",120,7.9,264932,1700,282,94,32,0,0,8.1,556,52,56,2000,2001,73,FILM EDITING,Tim Squyres,"Crouching Tiger, Hidden Dragon",FALSE
"Crouching Tiger, Hidden Dragon",120,7.9,264932,1700,282,94,32,0,0,8.1,556,52,56,2000,2001,73,FOREIGN LANGUAGE FILM,Taiwan,"Crouching Tiger, Hidden Dragon",TRUE
"Crouching Tiger, Hidden Dragon",120,7.9,264932,1700,282,94,32,0,0,8.1,556,52,56,2000,2001,73,MUSIC (Original Score),Tan Dun,"Crouching Tiger, Hidden Dragon",TRUE
"Crouching Tiger, Hidden Dragon",120,7.9,264932,1700,282,94,32,0,0,8.1,556,52,56,2000,2001,73,MUSIC (Original Song),Music by Jorge Calandrelli and Tan Dun; Lyric by James Schamus,"Crouching Tiger, Hidden Dragon",FALSE
"Crouching Tiger, Hidden Dragon",120,7.9,264932,1700,282,94,32,0,0,8.1,556,52,56,2000,2001,73,BEST PICTURE,"Bill Kong, Hsu Li Kong and Ang Lee, Producers","Crouching Tiger, Hidden Dragon",FALSE
"Crouching Tiger, Hidden Dragon",120,7.9,264932,1700,282,94,32,0,0,8.1,556,52,56,2000,2001,73,WRITING (Screenplay Based on Material Previously Produced or Published),Written by Wang Hui Ling and James Schamus and Tsai Kuo Jung,"Crouching Tiger, Hidden Dragon",FALSE
Billy Elliot,110,7.7,133263,478,87,74,28,5,1,7.4,106,9,17,2000,2001,73,ACTRESS IN A SUPPORTING ROLE,Julie Walters,Billy Elliot,FALSE
Billy Elliot,110,7.7,133263,478,87,74,28,5,1,7.4,106,9,17,2000,2001,73,DIRECTING,Stephen Daldry,Billy Elliot,FALSE
Billy Elliot,110,7.7,133263,478,87,74,28,5,1,7.4,106,9,17,2000,2001,73,WRITING (Screenplay Written Directly for the Screen),Written by Lee Hall,Billy Elliot,FALSE
The Perfect Storm,130,6.4,165265,814,176,59,20,15,1,6.1,33,38,13,2000,2001,73,SOUND,"John Reitz, Gregg Rudloff, David Campbell, Keith A. Wester",The Perfect Storm,FALSE
The Perfect Storm,130,6.4,165265,814,176,59,20,15,1,6.1,33,38,13,2000,2001,73,VISUAL EFFECTS,"Stefen Fangmeier, Habib Zargarpour, John Frazier, Walt Conti",The Perfect Storm,FALSE
Hollow Man,112,5.8,129880,687,184,24,2,10,23,4.8,149,71,159,2000,2001,73,VISUAL EFFECTS,"Scott E. Anderson, Craig Hayes, Scott Stokdyk, Stan Parks",Hollow Man,FALSE
The Cell,107,6.4,101618,731,222,40,8,12,12,8.7,304,30,25,2000,2001,73,MAKEUP,"Michèle Burke, Edouard Henriques",The Cell,FALSE
Quills,124,7.3,53853,319,100,70,24,4,3,7.3,27,8,0,2000,2001,73,ACTOR IN A LEADING ROLE,Geoffrey Rush,Quills,FALSE
Quills,124,7.3,53853,319,100,70,24,4,3,7.3,27,8,0,2000,2001,73,ART DIRECTION,Art Direction:  Martin Childs;  Set Decoration:  Jill Quertier,Quills,FALSE
Quills,124,7.3,53853,319,100,70,24,4,3,7.3,27,8,0,2000,2001,73,COSTUME DESIGN,Jacqueline West,Quills,FALSE
Before Night Falls,133,7.2,25038,139,56,85,25,1,0,6.8,25,6,5,2000,2001,73,ACTOR IN A LEADING ROLE,Javier Bardem,Before Night Falls,FALSE
Memento,113,8.5,1202640,2400,228,80,30,3,1,8.9,"1,339",47,41,2001,2002,74,FILM EDITING,Dody Dorn,Memento,FALSE
Memento,113,8.5,1202640,2400,228,80,30,3,1,8.9,"1,339",47,41,2001,2002,74,WRITING (Screenplay Written Directly for the Screen),Screenplay by Christopher Nolan; Story by Jonathan Nolan,Memento,FALSE
Pollock,122,7,28084,158,110,77,28,3,0,8.7,56,6,1,2000,2001,73,ACTOR IN A LEADING ROLE,Ed Harris,Pollock,FALSE
Pollock,122,7,28084,158,110,77,28,3,0,8.7,56,6,1,2000,2001,73,ACTRESS IN A SUPPORTING ROLE,Marcia Gay Harden,Pollock,TRUE
Into the Arms of Strangers: Stories of the Kindertransport,122,7.8,1752,20,30,79,23,2,0,7.4,6,1,0,2000,2001,73,DOCUMENTARY (Feature),"Mark Jonathan Harris, Deborah Oppenheimer",Into the Arms of Strangers: Stories of the Kindertransport,TRUE
Almost Famous,122,7.9,271343,922,169,90,37,1,0,6.1,292,26,130,2000,2001,73,ACTRESS IN A SUPPORTING ROLE,Kate Hudson,Almost Famous,FALSE
Almost Famous,122,7.9,271343,922,169,90,37,1,0,6.1,292,26,130,2000,2001,73,ACTRESS IN A SUPPORTING ROLE,Frances McDormand,Almost Famous,FALSE
Almost Famous,122,7.9,271343,922,169,90,37,1,0,6.1,292,26,130,2000,2001,73,FILM EDITING,"Joe Hutshing, Saar Klein",Almost Famous,FALSE
Almost Famous,122,7.9,271343,922,169,90,37,1,0,6.1,292,26,130,2000,2001,73,WRITING (Screenplay Written Directly for the Screen),Written by Cameron Crowe,Almost Famous,TRUE
The Contender,126,6.9,23966,387,134,59,21,11,3,6.9,15,9,2,2000,2001,73,ACTOR IN A SUPPORTING ROLE,Jeff Bridges,The Contender,FALSE
The Contender,126,6.9,23966,387,134,59,21,11,3,6.9,15,9,2,2000,2001,73,ACTRESS IN A LEADING ROLE,Joan Allen,The Contender,FALSE
Sexy Beast,89,7.3,60205,379,136,79,28,1,1,7.3,58,8,11,2001,2002,74,ACTOR IN A SUPPORTING ROLE,Ben Kingsley,Sexy Beast,FALSE
Meet the Parents,108,7,328574,543,130,73,30,3,0,8.6,427,36,21,2000,2001,73,MUSIC (Original Song),Music and Lyric by Randy Newman,Meet the Parents,FALSE
Traffic,147,7.6,205189,912,178,86,31,3,0,8.8,293,23,6,2000,2001,73,ACTOR IN A SUPPORTING ROLE,Benicio Del Toro,Traffic,TRUE
Traffic,147,7.6,205189,912,178,86,31,3,0,8.8,293,23,6,2000,2001,73,DIRECTING,Steven Soderbergh,Traffic,TRUE
Traffic,147,7.6,205189,912,178,86,31,3,0,8.8,293,23,6,2000,2001,73,FILM EDITING,Stephen Mirrione,Traffic,TRUE
Traffic,147,7.6,205189,912,178,86,31,3,0,8.8,293,23,6,2000,2001,73,BEST PICTURE,"Edward Zwick, Marshall Herskovitz and Laura Bickford, Producers",Traffic,FALSE
Traffic,147,7.6,205189,912,178,86,31,3,0,8.8,293,23,6,2000,2001,73,WRITING (Screenplay Based on Material Previously Produced or Published),Screenplay by Stephen Gaghan,Traffic,TRUE
Cast Away,143,7.8,573385,1200,110,73,27,4,1,7.7,431,41,58,2000,2001,73,ACTOR IN A LEADING ROLE,Tom Hanks,Cast Away,FALSE
Cast Away,143,7.8,573385,1200,110,73,27,4,1,7.7,431,41,58,2000,2001,73,SOUND,"Randy Thom, Tom Johnson, Dennis Sands, William B. Kaplan",Cast Away,FALSE
Chocolat,121,7.3,188589,549,94,64,22,7,2,7.2,82,28,9,2000,2001,73,ACTRESS IN A LEADING ROLE,Juliette Binoche,Chocolat,FALSE
Chocolat,121,7.3,188589,549,94,64,22,7,2,7.2,82,28,9,2000,2001,73,ACTRESS IN A SUPPORTING ROLE,Judi Dench,Chocolat,FALSE
Chocolat,121,7.3,188589,549,94,64,22,7,2,7.2,82,28,9,2000,2001,73,MUSIC (Original Score),Rachel Portman,Chocolat,FALSE
Chocolat,121,7.3,188589,549,94,64,22,7,2,7.2,82,28,9,2000,2001,73,BEST PICTURE,"David Brown, Kit Golden and Leslie Holleran, Producers",Chocolat,FALSE
Chocolat,121,7.3,188589,549,94,64,22,7,2,7.2,82,28,9,2000,2001,73,WRITING (Screenplay Based on Material Previously Produced or Published),Screenplay by Robert Nelson Jacobs,Chocolat,FALSE
Children Underground,104,8.2,2351,20,11,85,7,0,0,7.6,11,0,3,2001,2002,74,DOCUMENTARY (Feature),Edet Belzberg,Children Underground,FALSE
In the Bedroom,131,7.4,40177,524,169,86,27,4,0,7.5,61,11,8,2001,2002,74,ACTOR IN A LEADING ROLE,Tom Wilkinson,In the Bedroom,FALSE
In the Bedroom,131,7.4,40177,524,169,86,27,4,0,7.5,61,11,8,2001,2002,74,ACTRESS IN A LEADING ROLE,Sissy Spacek,In the Bedroom,FALSE
In the Bedroom,131,7.4,40177,524,169,86,27,4,0,7.5,61,11,8,2001,2002,74,ACTRESS IN A SUPPORTING ROLE,Marisa Tomei,In the Bedroom,FALSE
In the Bedroom,131,7.4,40177,524,169,86,27,4,0,7.5,61,11,8,2001,2002,74,BEST PICTURE,"Graham Leader, Ross Katz and Todd Field, Producers",In the Bedroom,FALSE
In the Bedroom,131,7.4,40177,524,169,86,27,4,0,7.5,61,11,8,2001,2002,74,WRITING (Screenplay Based on Material Previously Produced or Published),Screenplay by Rob Festinger and Todd Field,In the Bedroom,FALSE
